,companyName,companyNumber,status,link
19,A&F RAILWAY CONSULTANCY LTD,8732813,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08732813
20,A & K STRUCTURAL LIMITED,8739888,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08739888
21,A&L DISTRIBUTION LIMITED,8754925,Active,https://find-and-update.company-information.service.gov.uk/company/08754925
22,A & D PROPERTY SOLUTIONS LTD,8761078,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08761078
23,A & S NORTH WEST DEVELOPMENTS LIMITED,8810217,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08810217
24,A&A HAIR LOSS CONSULTANCY LTD,8853030,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08853030
25,A & F MIDLAND ENTERPRISES LIMITED,8854842,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08854842
26,A&F CONSULT LTD,8924692,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08924692
27,A & S AUTOMOTIVE LIMITED,8934902,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08934902
28,A & B PLASTERING AND SCREEDING LIMITED,8986534,Active,https://find-and-update.company-information.service.gov.uk/company/08986534
29,A&H ROOFING SERVICES LIMITED,9001619,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09001619
30,A&S PROFESSIONAL SOLUTIONS LTD,9006332,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09006332
31,A & R ELECTRICS (NORTH EAST) LIMITED,9029806,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09029806
32,A&G BUILDING SOLUTIONS LIMITED,9059853,Active,https://find-and-update.company-information.service.gov.uk/company/09059853
33,A&B MARIAN LIMITED,9070272,Active,https://find-and-update.company-information.service.gov.uk/company/09070272
34,A&T CLADDING LTD,9081901,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09081901
35,A & B GRAPHICS PROPERTIES LIMITED,9096225,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09096225
36,A & T OPERATOR SERVICES LTD,9117023,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09117023
37,A & K BAKER LTD,9130813,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09130813
38,A & T ASSETS LIMITED,9132977,Active,https://find-and-update.company-information.service.gov.uk/company/09132977
39,A&A BARGAINS LTD,9134553,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09134553
0,A & B PICKTHALL,9149730,Active,https://find-and-update.company-information.service.gov.uk/company/09149730
1,A&B LOWE CONSULTING LIMITED,9154008,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09154008
2,A & R TESTING LIMITED,9207307,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09207307
3,A & M LARNER LTD,9212958,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09212958
4,A & N ESTATES LIMITED,9257643,Active,https://find-and-update.company-information.service.gov.uk/company/09257643
5,A&L MEDIA LTD,9274992,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09274992
6,A & H INNOVATION LIMITED,9275011,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09275011
7,A&T MEDICAL CARE LIMITED,9369978,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09369978
8,A & F CATERING SPECIALISTS LTD,9382733,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09382733
9,A & R CONSULTANTS (UK) LIMITED,9383326,Active,https://find-and-update.company-information.service.gov.uk/company/09383326
10,A & S WELDING SERVICES LIMITED,9389138,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09389138
11,A & O DESIGNS LTD,9404591,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09404591
12,A&T ACTIVE RECRUITMENT (UK) LTD,9408613,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09408613
13,A&D GROUP LTD,9416692,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09416692
14,A & M MCGUIRE FINANCIAL SERVICES LTD,9440004,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09440004
15,A&M CONSULTANCY SERVICES LTD,9442903,Active,https://find-and-update.company-information.service.gov.uk/company/09442903
16,A & K WELDING SERVICES LIMITED,9446773,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09446773
17,A & J IRVING LIMITED,9482862,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09482862
18,A & G SOLUTIONS 1 LTD,9494613,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09494613
19,A&K LOGISTIC LIMITED,9496094,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09496094
20,A&C CONSTRUCTION (NORTHAMPTON) LIMITED,9498166,Active,https://find-and-update.company-information.service.gov.uk/company/09498166
21,A&J ENTERPRISE LTD,9527195,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09527195
22,A&G CHOCLATL LTD,9528653,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09528653
23,A & D HOTSAW LTD,9538176,Active,https://find-and-update.company-information.service.gov.uk/company/09538176
24,A&A PRODUCE LTD,9540590,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09540590
25,A&L DRYLINING LTD,9543303,Active,https://find-and-update.company-information.service.gov.uk/company/09543303
26,A & T COMMERCIAL CLEANING LTD,9553206,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09553206
27,A&N ELECTRICAL LIMITED,9576671,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09576671
28,A & D DAVIES,9584782,Active,https://find-and-update.company-information.service.gov.uk/company/09584782
29,A&L INDUSTRY LIMITED,9614822,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09614822
30,A&A SOLUTION DEVELOPMENTS LTD,9639913,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09639913
31,A & A & A LTD,9678671,Active,https://find-and-update.company-information.service.gov.uk/company/09678671
32,A&J GM CONSULTING LTD,9679900,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09679900
33,A&A VISION CONSTRUCTION LIMITED,9695441,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09695441
34,A & H ROOFING LTD,9701128,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09701128
35,A & M TRADING (MANCHESTER) LIMITED,9712239,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09712239
36,A&G JEWELLERY SERVICES LTD.,9723586,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09723586
37,A & A REHABILITATION LTD,9745874,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09745874
38,A & A DENTAL LAB LTD,9753067,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09753067
39,A & E CONSULTING SERVICES LIMITED,9767510,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09767510
0,A&B&J LIMITED,9770743,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09770743
1,A&U FOODS LTD,9772009,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09772009
2,A & E CIVIL ENGINEERING LIMITED,9790925,Liquidation,https://find-and-update.company-information.service.gov.uk/company/09790925
3,A&B CONTRACTING  SERVICES LIMITED,9807663,Active,https://find-and-update.company-information.service.gov.uk/company/09807663
4,A&C UK GROUP LTD,9812089,Administration,https://find-and-update.company-information.service.gov.uk/company/09812089
5,A&N LOGISTICS LTD,9818590,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09818590
6,A&D ROOFING SOLUTIONS LIMITED,9839093,Active,https://find-and-update.company-information.service.gov.uk/company/09839093
7,A & N DIENSTLEISTUNGEN LTD,9851098,Active,https://find-and-update.company-information.service.gov.uk/company/09851098
8,A&H SYSTEMS LTD,9901508,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09901508
9,A&E PAINTING AND DECORATING LTD.,9930168,Active,https://find-and-update.company-information.service.gov.uk/company/09930168
10,A&A SPEDITION LTD,9951821,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09951821
11,A&S VENTURES (ONE) LTD,9964052,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09964052
12,A&V LTD,9995715,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09995715
13,A&R TRADERS LIMITED,9998633,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09998633
14,A&S INTEGRATED SERVICES LIMITED,10002538,Active,https://find-and-update.company-information.service.gov.uk/company/10002538
15,A&I CONSTRUCT LIMITED,10005760,Liquidation,https://find-and-update.company-information.service.gov.uk/company/10005760
16,A&L TRAINING & CONSULTING LIMITED,10038478,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10038478
17,A&P BEVERAGES LTD,10053043,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10053043
18,A & G BROTHERS BUILDERS LIMITED,10064609,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10064609
19,A&A EVENTS LTD,10156859,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10156859
20,A & S PROJECTS LIMITED,10181028,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10181028
21,A&B DIGITAL HEALTH CONSULTING LTD,10193983,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10193983
22,A&L COURIERS LTD,10197997,Active,https://find-and-update.company-information.service.gov.uk/company/10197997
23,A & A CONSULTANCY SERVICES LIMITED,10245488,Active,https://find-and-update.company-information.service.gov.uk/company/10245488
24,A & C BUSINESS SOLUTIONS LTD,10246635,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10246635
25,A&M PROJECT SERVICES LIMITED,10250710,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10250710
26,A&D AUTOMOTIVE LIMITED,10256356,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10256356
27,A&N EXPERT CONSTRUCTION LTD,10266358,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10266358
28,A & S WINDOWS AND BUILDING LIMITED,10283983,Liquidation,https://find-and-update.company-information.service.gov.uk/company/10283983
29,A & D BUILDING SERVICES (LINCOLN) LTD,10316393,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10316393
30,A & J MOTORS NE LTD,10316559,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10316559
31,A & R BUILDING SOLUTIONS LIMITED,10320788,Active,https://find-and-update.company-information.service.gov.uk/company/10320788
32,A & J SUPPLIERS LTD,10334951,Active,https://find-and-update.company-information.service.gov.uk/company/10334951
33,A&E TRANS LTD,10339833,Active,https://find-and-update.company-information.service.gov.uk/company/10339833
34,A&A HOXHA LTD,10349405,Liquidation,https://find-and-update.company-information.service.gov.uk/company/10349405
35,A&B RAIL LTD,10354366,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10354366
36,A&A 24 MEDICAL CARE LIMITED,10362893,Active,https://find-and-update.company-information.service.gov.uk/company/10362893
37,A&S APPLIANCE SERVICING LTD,10371627,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10371627
38,A&C RALLIES LIMITED,10383431,Liquidation,https://find-and-update.company-information.service.gov.uk/company/10383431
39,A & S CARE SERVICES LTD,10393488,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10393488
0,A&D GLOBAL QUALITY GOODS LIMITED,10399601,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10399601
1,A&N GULAS LIMITED,10425191,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10425191
2,A&R REFRIGERATION LTD,10430860,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10430860
3,A&N DRIVING SOLUTIONS LIMITED,10436784,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10436784
4,A & B INSTRUMENTATION LIMITED,10439893,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10439893
5,A&S MOT SLOUGH LIMITED,10450202,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10450202
6,A&L RECRUITMENT SOLUTIONS LTD,10479601,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10479601
7,A & C EVENT LIMITED,10490998,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10490998
8,A&J INTERNATIONAL LIMITED,10506211,Active,https://find-and-update.company-information.service.gov.uk/company/10506211
9,A & N LOGISTIC SERVICES LIMITED,10517329,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10517329
10,A&G LABEODAN LTD,10551996,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10551996
11,A&B REAL ESTATE INVESTMENTS LTD,10565758,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10565758
12,A&T GLOBAL CONSULTING LTD,10567525,Active,https://find-and-update.company-information.service.gov.uk/company/10567525
